RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name
337,3076,Ger,Vogts Berti (Ger),N,19,Ulf Kirsten
337,3076,Kor,Kim Ho Kon (Kor),N,17,Gu Sang Bum
337,3076,Ger,Vogts Berti (Ger),N,21,Mario Basler
337,3076,Kor,Kim Ho Kon (Kor),N,19,Choi Moon Sik
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,1,Carlos Trucco
337,3075,Esp,Clemente Javier (Esp),S,1,Zubizarreta
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,2,Juan Manuel Pena
337,3075,Esp,Clemente Javier (Esp),S,2,Ferrer
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,3,Marco Antonio Sandy
337,3075,Esp,Clemente Javier (Esp),S,5,Abelardo
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,4,Miguel Angel Rimba
337,3075,Esp,Clemente Javier (Esp),S,7,Goikoetxea
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,6,Carlos Borja
337,3075,Esp,Clemente Javier (Esp),S,8,J. Guerrero
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,8,Milton Melgar
337,3075,Esp,Clemente Javier (Esp),S,9,Pep Guardiola
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,13,Modesto Soruco
337,3075,Esp,Clemente Javier (Esp),S,12,Sergi
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,14,Mauricio Ramos
337,3075,Esp,Clemente Javier (Esp),S,15,Jose Luis Caminero
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,15,Vladimir Soria
337,3075,Esp,Clemente Javier (Esp),S,16,Felipe Minambres
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,18,Luis Ramallo
337,3075,Esp,Clemente Javier (Esp),S,17,Voro
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),S,21,Erwin Sanchez
337,3075,Esp,Clemente Javier (Esp),S,19,Julio Salinas
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,5,Gustavo Quinteros
337,3075,Esp,Clemente Javier (Esp),N,3,Jorge Otero
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,7,Mario Pinedo
337,3075,Esp,Clemente Javier (Esp),N,4,Jose Camarasa
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,9,Alvaro Pena
337,3075,Esp,Clemente Javier (Esp),N,6,R. Hierro
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,10,Marco Etcheverry
337,3075,Esp,Clemente Javier (Esp),N,10,Jose Maria Bakero
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,11,Jaime Moreno
337,3075,Esp,Clemente Javier (Esp),N,11,Txiki Beguiristain
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,12,Dario Rojas
337,3075,Esp,Clemente Javier (Esp),N,13,Ca�Izares
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,16,Luis Cristaldo
337,3075,Esp,Clemente Javier (Esp),N,14,Juanele
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,17,Oscar Sanchez
337,3075,Esp,Clemente Javier (Esp),N,18,Alkorta M.
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,19,Marcelo Torrico
337,3075,Esp,Clemente Javier (Esp),N,20,Nadal
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,20,Ramiro Castillo
337,3075,Esp,Clemente Javier (Esp),N,21,Luis Enrique
337,3075,Bol,Xavier Azkargorta Uriarte (Esp),N,22,Julio Baldivieso
337,3075,Esp,Clemente Javier (Esp),N,22,Julen Lopetegui
337,3077,Irl,Charlton Jack (Eng),S,1,Pat Bonner
337,3077,Nor,Olsen Egil (Nor),S,1,Erik Thorstvedt
337,3077,Irl,Charlton Jack (Eng),S,5,Paul Mcgrath
337,3077,Nor,Olsen Egil (Nor),S,2,Halle
337,3077,Irl,Charlton Jack (Eng),S,6,Roy Keane
337,3077,Nor,Olsen Egil (Nor),S,3,Erland Johnsen
337,3077,Irl,Charlton Jack (Eng),S,7,Andy Townsend
337,3077,Nor,Olsen Egil (Nor),S,4,Rune Bratseth
337,3077,Irl,Charlton Jack (Eng),S,8,Ray Houghton
337,3077,Nor,Olsen Egil (Nor),S,5,Bj�Rnebye
337,3077,Irl,Charlton Jack (Eng),S,9,John Aldridge
337,3077,Nor,Olsen Egil (Nor),S,6,J. Flo
337,3077,Irl,Charlton Jack (Eng),S,10,John Sheridan
337,3077,Nor,Olsen Egil (Nor),S,7,Mykland
337,3077,Irl,Charlton Jack (Eng),S,11,Steve Staunton
337,3077,Nor,Olsen Egil (Nor),S,8,Leonhardsen
337,3077,Irl,Charlton Jack (Eng),S,12,Gary Kelly
337,3077,Nor,Olsen Egil (Nor),S,10,Rekdal
337,3077,Irl,Charlton Jack (Eng),S,14,Phil Babb
337,3077,Nor,Olsen Egil (Nor),S,16,Goran Sorloth
337,3077,Irl,Charlton Jack (Eng),S,21,Jason Mcateer
337,3077,Nor,Olsen Egil (Nor),S,20,Berg
337,3077,Irl,Charlton Jack (Eng),N,2,Denis Irwin
337,3077,Nor,Olsen Egil (Nor),N,9,Jan Fjortoft
337,3077,Irl,Charlton Jack (Eng),N,3,Terry Phelan
337,3077,Nor,Olsen Egil (Nor),N,11,Mini
337,3077,Irl,Charlton Jack (Eng),N,4,Kevin Moran
337,3077,Nor,Olsen Egil (Nor),N,12,Frode Grodas
337,3077,Irl,Charlton Jack (Eng),N,13,Alan Kernaghan
337,3077,Nor,Olsen Egil (Nor),N,13,Ola By Rise
337,3077,Irl,Charlton Jack (Eng),N,15,Tommy Coyne
337,3077,Nor,Olsen Egil (Nor),N,14,Roger Nilsen
337,3077,Irl,Charlton Jack (Eng),N,16,Tony Cascarino
337,3077,Nor,Olsen Egil (Nor),N,15,Karl Loken
337,3077,Irl,Charlton Jack (Eng),N,17,Eddie Mcgoldrick
337,3077,Nor,Olsen Egil (Nor),N,17,Dan Eggen
337,3077,Irl,Charlton Jack (Eng),N,18,Ronnie Whelan
337,3077,Nor,Olsen Egil (Nor),N,18,Alf Haland
337,3077,Irl,Charlton Jack (Eng),N,19,Alan Mcloughlin
337,3077,Nor,Olsen Egil (Nor),N,19,Roar Strand
337,3077,Irl,Charlton Jack (Eng),N,20,David Kelly
337,3077,Nor,Olsen Egil (Nor),N,21,Sigurd Rushfeldt
337,3077,Irl,Charlton Jack (Eng),N,22,Alan Kelly Jr.
337,3077,Nor,Olsen Egil (Nor),N,22,Lars Bohinen
337,3080,Bra,Parreira Carlos Alberto (Bra),S,1,Taffarel
337,3080,Swe,Svensson Tommy (Swe),S,1,Thomas Ravelli
337,3080,Bra,Parreira Carlos Alberto (Bra),S,2,Jorginho
337,3080,Swe,Svensson Tommy (Swe),S,2,Roland Nilsson
337,3080,Bra,Parreira Carlos Alberto (Bra),S,5,Mauro Silva
337,3080,Swe,Svensson Tommy (Swe),S,3,Patrik Andersson
337,3080,Bra,Parreira Carlos Alberto (Bra),S,7,Bebeto
337,3080,Swe,Svensson Tommy (Swe),S,5,Roger Ljung
337,3080,Bra,Parreira Carlos Alberto (Bra),S,8,Dunga
337,3080,Swe,Svensson Tommy (Swe),S,6,Stefan Schwarz
337,3080,Bra,Parreira Carlos Alberto (Bra),S,9,Zinho
337,3080,Swe,Svensson Tommy (Swe),S,7,Henrik Larsson
337,3080,Bra,Parreira Carlos Alberto (Bra),S,10,Rai
337,3080,Swe,Svensson Tommy (Swe),S,8,Klas Ingesson
337,3080,Bra,Parreira Carlos Alberto (Bra),S,11,Rom�Rio (Rom�Rio De Souza Faria)
337,3080,Swe,Svensson Tommy (Swe),S,9,Jonas Thern
337,3080,Bra,Parreira Carlos Alberto (Bra),S,13,Aldair
337,3080,Swe,Svensson Tommy (Swe),S,11,Tomas Brolin
337,3080,Bra,Parreira Carlos Alberto (Bra),S,15,Marcio Santos
337,3080,Swe,Svensson Tommy (Swe),S,14,Pontus Kamark
337,3080,Bra,Parreira Carlos Alberto (Bra),S,16,Leonardo
337,3080,Swe,Svensson Tommy (Swe),S,19,Kennet Andersson
337,3080,Bra,Parreira Carlos Alberto (Bra),N,3,Ricardo Rocha
337,3080,Swe,Svensson Tommy (Swe),N,4,Joachim Bjorklund
337,3080,Bra,Parreira Carlos Alberto (Bra),N,4,Ronaldao
337,3080,Swe,Svensson Tommy (Swe),N,10,Martin Dahlin
337,3080,Bra,Parreira Carlos Alberto (Bra),N,6,Branco
337,3080,Swe,Svensson Tommy (Swe),N,12,Lars Eriksson
337,3080,Bra,Parreira Carlos Alberto (Bra),N,12,Zetti
337,3080,Swe,Svensson Tommy (Swe),N,13,Mikael Nilsson
337,3080,Bra,Parreira Carlos Alberto (Bra),N,14,Cafu
337,3080,Swe,Svensson Tommy (Swe),N,15,Teddy Lucic
337,3080,Bra,Parreira Carlos Alberto (Bra),N,17,Mazinho
337,3080,Swe,Svensson Tommy (Swe),N,16,Anders Limpar
337,3080,Bra,Parreira Carlos Alberto (Bra),N,18,Paulo Sergio
337,3080,Swe,Svensson Tommy (Swe),N,17,Stefan Rehn
337,3080,Bra,Parreira Carlos Alberto (Bra),N,19,Muller
337,3080,Swe,Svensson Tommy (Swe),N,18,Hakan Mild
337,3080,Bra,Parreira Carlos Alberto (Bra),N,20,Ronaldo
337,3080,Swe,Svensson Tommy (Swe),N,20,Magnus Erlingmark
337,3080,Bra,Parreira Carlos Alberto (Bra),N,21,Viola
337,3080,Swe,Svensson Tommy (Swe),N,21,Jesper Blomqvist
337,3080,Bra,Parreira Carlos Alberto (Bra),N,22,Gilmar Rinaldi
337,3080,Swe,Svensson Tommy (Swe),N,22,Magnus Hedman
337,3078,Ita,Sacchi Arrigo (Ita),S,12,Luca Marchegiani
337,3078,Mex,Baron Miguel Mejia (Mex),S,1,Campos
337,3078,Ita,Sacchi Arrigo (Ita),S,2,Luigi Apolloni
337,3078,Mex,Baron Miguel Mejia (Mex),S,2,Suarez Sanchez
337,3078,Ita,Sacchi Arrigo (Ita),S,3,Antonio Benarrivo
337,3078,Mex,Baron Miguel Mejia (Mex),S,3,Juan Ramirez
337,3078,Ita,Sacchi Arrigo (Ita),S,4,Costacurta
337,3078,Mex,Baron Miguel Mejia (Mex),S,4,Ignacio Ambriz
337,3078,Ita,Sacchi Arrigo (Ita),S,5,Maldini
337,3078,Mex,Baron Miguel Mejia (Mex),S,6,Bernal
337,3078,Ita,Sacchi Arrigo (Ita),S,10,Baggio R.
337,3078,Mex,Baron Miguel Mejia (Mex),S,7,Carlos Hermosillo
337,3078,Ita,Sacchi Arrigo (Ita),S,11,Albertini
337,3078,Mex,Baron Miguel Mejia (Mex),S,8,Garcia Aspe
337,3078,Ita,Sacchi Arrigo (Ita),S,13,Baggio D.
337,3078,Mex,Baron Miguel Mejia (Mex),S,10,Garcia
337,3078,Ita,Sacchi Arrigo (Ita),S,14,Nicola Berti
337,3078,Mex,Baron Miguel Mejia (Mex),S,11,Zague
337,3078,Ita,Sacchi Arrigo (Ita),S,18,Pierluigi Casiraghi
337,3078,Mex,Baron Miguel Mejia (Mex),S,14,Joaquin Del Olmo
337,3078,Ita,Sacchi Arrigo (Ita),S,20,Giuseppe Signori
337,3078,Mex,Baron Miguel Mejia (Mex),S,20,Jorge Rodriguez
337,3078,Ita,Sacchi Arrigo (Ita),N,1,Pagliuca
337,3078,Mex,Baron Miguel Mejia (Mex),N,5,Ramon Ramirez
337,3078,Ita,Sacchi Arrigo (Ita),N,6,Franco Baresi
337,3078,Mex,Baron Miguel Mejia (Mex),N,9,Hugo S�Nchez
337,3078,Ita,Sacchi Arrigo (Ita),N,7,Lorenzo Minotti
337,3078,Mex,Baron Miguel Mejia (Mex),N,12,Felix Fernandez
337,3078,Ita,Sacchi Arrigo (Ita),N,8,Roberto Mussi
337,3078,Mex,Baron Miguel Mejia (Mex),N,13,Juan Carlos Chavez
337,3078,Ita,Sacchi Arrigo (Ita),N,9,Mauro Tassotti
337,3078,Mex,Baron Miguel Mejia (Mex),N,15,Eduardo Espinoza
337,3078,Ita,Sacchi Arrigo (Ita),N,15,Antonio Conte
337,3078,Mex,Baron Miguel Mejia (Mex),N,16,Luis Valdez
337,3078,Ita,Sacchi Arrigo (Ita),N,16,Roberto Donadoni
337,3078,Mex,Baron Miguel Mejia (Mex),N,17,Benjamin Galindo
337,3078,Ita,Sacchi Arrigo (Ita),N,17,Alberigo Evani
337,3078,Mex,Baron Miguel Mejia (Mex),N,18,Jose Salgado
337,3078,Ita,Sacchi Arrigo (Ita),N,19,Daniele Massaro
337,3078,Mex,Baron Miguel Mejia (Mex),N,19,Luis Salvador
337,3078,Ita,Sacchi Arrigo (Ita),N,21,Gianfranco Zola
337,3078,Mex,Baron Miguel Mejia (Mex),N,21,Raul Gutierrez
337,3078,Ita,Sacchi Arrigo (Ita),N,22,Luca Bucci
337,3078,Mex,Baron Miguel Mejia (Mex),N,22,Adrian Chavez
337,3079,Rus,Sadyrin Pavel (Rus),S,1,Stanislav Cherchesov
337,3079,Cmr,Michel Henri (Fra),S,22,Songo'O
337,3079,Rus,Sadyrin Pavel (Rus),S,5,Yuri Nikiforov
337,3079,Cmr,Michel Henri (Fra),S,2,Andre Kana-Biyik
337,3079,Rus,Sadyrin Pavel (Rus),S,6,Vladislav Ternavski
337,3079,Cmr,Michel Henri (Fra),S,5,Victor Ndip
337,3079,Rus,Sadyrin Pavel (Rus),S,9,Oleg Salenko
337,3079,Cmr,Michel Henri (Fra),S,6,Thomas Libiih
337,3079,Rus,Sadyrin Pavel (Rus),S,10,Valeri Karpin
337,3079,Cmr,Michel Henri (Fra),S,7,Omam Biyik
337,3079,Rus,Sadyrin Pavel (Rus),S,12,Omar Tetradze
337,3079,Cmr,Michel Henri (Fra),S,10,Louis Mfede
337,3079,Rus,Sadyrin Pavel (Rus),S,14,Igor Korneev
337,3079,Cmr,Michel Henri (Fra),S,13,Kalla
337,3079,Rus,Sadyrin Pavel (Rus),S,17,Ilia Tsymbalar
337,3079,Cmr,Michel Henri (Fra),S,14,Stephen Tataw
337,3079,Rus,Sadyrin Pavel (Rus),S,18,Viktor Onopko
337,3079,Cmr,Michel Henri (Fra),S,15,Hans Agbo
337,3079,Rus,Sadyrin Pavel (Rus),S,20,Igor Lediakhov
337,3079,Cmr,Michel Henri (Fra),S,17,Marc-Vivien Foe
337,3079,Rus,Sadyrin Pavel (Rus),S,21,Dmitri Khlestov
337,3079,Cmr,Michel Henri (Fra),S,19,David Embe
337,3079,Rus,Sadyrin Pavel (Rus),N,2,Dmitri Kuznetsov
337,3079,Cmr,Michel Henri (Fra),N,1,Joseph Antoine Bell
337,3079,Rus,Sadyrin Pavel (Rus),N,3,Sergei Gorlukovich
337,3079,Cmr,Michel Henri (Fra),N,3,Rigobert Song
337,3079,Rus,Sadyrin Pavel (Rus),N,4,Dimitri Galiamin
337,3079,Cmr,Michel Henri (Fra),N,4,Samuel Ekeme
337,3079,Rus,Sadyrin Pavel (Rus),N,7,Andrei Piatnitski
337,3079,Cmr,Michel Henri (Fra),N,8,Emile Mbouh
337,3079,Rus,Sadyrin Pavel (Rus),N,8,Dmitri Popov
337,3079,Cmr,Michel Henri (Fra),N,9,Roger Milla
337,3079,Rus,Sadyrin Pavel (Rus),N,11,Vladimir Beschastnykh
337,3079,Cmr,Michel Henri (Fra),N,11,Emmanuel Maboang
337,3079,Rus,Sadyrin Pavel (Rus),N,13,Aleksandr Borodyuk
337,3079,Cmr,Michel Henri (Fra),N,12,Paul Loga
337,3079,Rus,Sadyrin Pavel (Rus),N,15,Dmitri Radchenko
337,3079,Cmr,Michel Henri (Fra),N,16,Tchami
337,3079,Rus,Sadyrin Pavel (Rus),N,16,Dmitri Kharin
337,3079,Cmr,Michel Henri (Fra),N,18,Jean Pierre Fiala Fiala
337,3079,Rus,Sadyrin Pavel (Rus),N,19,Aleksandr Mostovoi
337,3079,Cmr,Michel Henri (Fra),N,20,Georges Mouyeme
337,3079,Rus,Sadyrin Pavel (Rus),N,22,Sergei Yuran
337,3079,Cmr,Michel Henri (Fra),N,21,Thomas Nkono
337,3081,Mar,Blinda Abdellah (Mar),S,22,Zakaria El Achraf
337,3081,Ned,Dick Advocaat (Ned),S,1,De Goeij
337,3081,Mar,Blinda Abdellah (Mar),S,3,El Hadrioui
337,3081,Ned,Dick Advocaat (Ned),S,2,F. De Boer
337,3081,Mar,Blinda Abdellah (Mar),S,4,Tahar
337,3081,Ned,Dick Advocaat (Ned),S,4,Ronald Koeman
337,3081,Mar,Blinda Abdellah (Mar),S,5,Triki
337,3081,Ned,Dick Advocaat (Ned),S,5,Rob Witschge
337,3081,Mar,Blinda Abdellah (Mar),S,8,Azzouzi
337,3081,Ned,Dick Advocaat (Ned),S,6,Jan Wouters
337,3081,Mar,Blinda Abdellah (Mar),S,13,Ahmed Bahja
337,3081,Ned,Dick Advocaat (Ned),S,7,Overmars
337,3081,Mar,Blinda Abdellah (Mar),S,15,Hababi El Arbi
337,3081,Ned,Dick Advocaat (Ned),S,8,Jonk
337,3081,Mar,Blinda Abdellah (Mar),S,16,Hassan Nader
337,3081,Ned,Dick Advocaat (Ned),S,10,Bergkamp
337,3081,Mar,Blinda Abdellah (Mar),S,18,Neqrouz
337,3081,Ned,Dick Advocaat (Ned),S,18,Stan Valckx
337,3081,Mar,Blinda Abdellah (Mar),S,19,Abdelmajid Bouyboud
337,3081,Ned,Dick Advocaat (Ned),S,19,Peter Van Vossen
337,3081,Mar,Blinda Abdellah (Mar),S,21,Mohamed Samadi
337,3081,Ned,Dick Advocaat (Ned),S,20,Winter
337,3081,Mar,Blinda Abdellah (Mar),N,1,Khalil Azmi
337,3081,Ned,Dick Advocaat (Ned),N,3,Frank Rijkaard
337,3081,Mar,Blinda Abdellah (Mar),N,2,Nacer Abdellah
337,3081,Ned,Dick Advocaat (Ned),N,9,R. De Boer
337,3081,Mar,Blinda Abdellah (Mar),N,6,Naybet
337,3081,Ned,Dick Advocaat (Ned),N,11,Bryan Roy
337,3081,Mar,Blinda Abdellah (Mar),N,7,Hadji
337,3081,Ned,Dick Advocaat (Ned),N,12,John Bosman
337,3081,Mar,Blinda Abdellah (Mar),N,9,Mohammed Chaouch
337,3081,Ned,Dick Advocaat (Ned),N,13,Edwin Van Der Sar
337,3081,Mar,Blinda Abdellah (Mar),N,10,Mustapha El Hadaoui
337,3081,Ned,Dick Advocaat (Ned),N,14,Ulrich Van Gobbel
337,3081,Mar,Blinda Abdellah (Mar),N,11,Rachid Daoudi
337,3081,Ned,Dick Advocaat (Ned),N,15,Danny Blind
337,3081,Mar,Blinda Abdellah (Mar),N,12,Said Dghay
337,3081,Ned,Dick Advocaat (Ned),N,16,Numan
337,3081,Mar,Blinda Abdellah (Mar),N,14,Ahmed Masbahi
337,3081,Ned,Dick Advocaat (Ned),N,17,Gaston Taument
337,3081,Mar,Blinda Abdellah (Mar),N,17,Abdelslam Laghrissi
337,3081,Ned,Dick Advocaat (Ned),N,21,John De Wolf
337,3081,Mar,Blinda Abdellah (Mar),N,20,Hassan Kachloul
337,3081,Ned,Dick Advocaat (Ned),N,22,Theo Snelders
337,3082,Bel,Van Himst Paul (Bel),S,1,Michel Preudhomme
337,3082,Ksa,Solari Jorge (Arg),S,1,Al-Deayea
337,3082,Bel,Van Himst Paul (Bel),S,2,Dirk Medved
337,3082,Ksa,Solari Jorge (Arg),S,3,Mohammed Al Khilaiwi
337,3082,Bel,Van Himst Paul (Bel),S,4,Philippe Albert
337,3082,Ksa,Solari Jorge (Arg),S,4,A. Zubromawi
337,3082,Bel,Van Himst Paul (Bel),S,5,Rudi Smidts
337,3082,Ksa,Solari Jorge (Arg),S,5,A. Madani
337,3082,Bel,Van Himst Paul (Bel),S,6,Staelens
337,3082,Ksa,Solari Jorge (Arg),S,8,Fahad Al Bishi
337,3082,Bel,Van Himst Paul (Bel),S,7,Van Der Elst
337,3082,Ksa,Solari Jorge (Arg),S,9,Majed Abdullah
337,3082,Bel,Van Himst Paul (Bel),S,9,Marc De Grijse
337,3082,Ksa,Solari Jorge (Arg),S,10,S. Owairan
337,3082,Bel,Van Himst Paul (Bel),S,10,Scifo
337,3082,Ksa,Solari Jorge (Arg),S,13,Mohamed Abdeljawad
337,3082,Bel,Van Himst Paul (Bel),S,14,Michel De Wolf
337,3082,Ksa,Solari Jorge (Arg),S,16,Talal Jebrin
337,3082,Bel,Van Himst Paul (Bel),S,16,Boffin
337,3082,Ksa,Solari Jorge (Arg),S,19,H. Saleh
337,3082,Bel,Van Himst Paul (Bel),S,18,Wilmots
337,3082,Ksa,Solari Jorge (Arg),S,20,Hamza Falatah
337,3082,Bel,Van Himst Paul (Bel),N,3,Borkelmans
337,3082,Ksa,Solari Jorge (Arg),N,2,Abdullah Al Dosari
337,3082,Bel,Van Himst Paul (Bel),N,8,Nilis
337,3082,Ksa,Solari Jorge (Arg),N,6,F. Amin
337,3082,Bel,Van Himst Paul (Bel),N,11,Alex Czerniatynski
